date,fishoil_price_peru,fish_price_global,rapeseedoil_price_global,fishmeal_price_peru,peanutoil_price_global,soybeanoil_price_global,sunfloweroil_price_global,temperature_peru,precipitation_peru,fish_production_peru,fish_human_consumption_peru,fish_industrial_consumption_peru,gdp,fishmeal_price_hamburg,fishoil_export_peru,fishoil_fob_peru,fishoil_utilization_indicators,fishing_hours_peru
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.10339660837846835,0.01613102365832219,4.6593111682691516e-05,0.1137917856743456,0.09832100799923524,0.0,0.0,0.0,0.0,0.0,0.0,0.012452579774977088,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.02128242802499796,0.0056016743987893,-0.0004846745086187007,-0.007861148965921714,0.09028276393946802,0.0,0.0,-0.039220713153281385,0.19756501016360487,-3.712562692524008,-1.1724114503702756,-0.012958059646962863,0.0,0.0,-3.6933396911273735,0.028711362259554812
2022-03-01,0.0,0.0,-0.04691871185940116,-0.08159659913364105,0.0036757904778646744,0.0047997346517146475,0.03682625545282695,0.0,0.0,-0.020202707317519355,-0.07197751723023499,0.34913992443431413,0.03587828766490185,-0.026607998354276435,0.0,0.0,0.32505441514988664,0.13131883690558938
2022-02-01,0.0,0.0,-0.2148764721869641,-0.046882265436503666,0.13854053825531795,-0.20401378970087178,-0.45426204871693343,0.0,0.0,-0.020619287202735818,-0.06297769184708796,0.1147169317122818,0.21340465185234314,-0.020735336529730582,0.0,0.0,0.09574505695838434,0.016565773646291117
2022-01-01,0.0,0.0,0.06715806614785215,-0.01161537307371619,0.006762092105947271,-0.08237454223095325,-0.060062366629052066,0.0,0.0,0.020619287202735825,0.07904690419129055,0.9845254483399218,0.2898505381350454,-0.00777715174967916,0.0,0.0,1.0736660207215325,0.21594134192522826
2021-12-01,0.0,0.0,-0.06813320030605856,-0.004236997233266405,-0.14488008304477054,-0.04051554384457951,-0.035986519165523846,0.0,0.0,0.16862271243579272,-0.0335776841052432,2.275930465125482,0.7274925100344939,-0.009926835858587505,0.0,0.0,2.2450944851847336,0.08574399243099554
2021-11-01,0.05585241764114557,0.0,0.04644540739983084,0.011977027924715573,-0.0017889217111119226,0.022249066966723133,0.038738214183496794,-0.006832627850444725,-0.13910334769103624,0.0,-0.047010765019036616,-0.16467344183965799,-0.14240826117094343,-0.01854139719143116,0.15141401933087809,0.20685359833494127,-0.20989366526387626,-0.02455024323633963
2021-10-01,-0.15188173602418162,0.01962327118413959,-0.016666546075713176,0.015165801544033106,-0.007722010041906824,0.027721082909333655,0.0034624437390832,-0.02028266414087745,-0.18107015608061233,0.0,-0.008988128074895012,-6.590845989519992,-1.2298827025200592,-0.000568588323018427,0.32940052601907316,0.17825816233669806,-6.7551866803375304,-0.04999089755804957
2021-09-01,0.044723351640138034,-0.08091503622284071,-0.09704745675369186,0.014676333827084179,-0.011620117127383419,-0.05883866164514253,-0.08136938355931529,0.0019970051569361295,-0.5702294571503789,-0.03509131981127017,-0.14336431354076148,-2.3513752571634776,-0.2735717798867958,0.0,0.36970792405737146,0.4143828810302191,-1.791759469228055,0.06776308657021862
2021-08-01,-0.21069376471828324,0.07039653203162034,-0.06987497014048841,0.01395889960955997,-0.003196157836468885,0.02484691965388732,0.03464989195885473,-0.030896354720285145,-0.20007073829823682,-0.05505977718302731,-0.028427570245308852,3.04848283893952,0.13276381762312955,0.0017047960091484118,0.8054670787151111,0.5949946546489647,2.639057329615259,-0.03405564635182256
2021-07-01,0.06740629856844389,0.0770169867569995,-0.07453085771326606,6.6483836118548e-06,-0.00481586252425725,0.02370661070695981,-0.055881391032748334,-0.021841741915048868,-0.19342920175165434,-0.019048194970694363,0.04694002488127049,4.357367371329789,0.43335031159770016,0.009593635648648237,0.14327789746549835,0.21063050933767063,4.436751534363128,-0.030415457603169112
2021-06-01,0.06553825105885748,-0.00983844900028794,0.08004488976229722,-0.0012373604559037308,-0.006406128807574032,0.03336656425874131,0.07009002474186526,-0.039136594714469904,0.6817605488209617,0.07410797215372183,-0.044724366663186965,1.293706203739518,0.6995659301793968,0.0011240883407606336,-1.3195287475714441,-1.2539657591142745,1.299359827408433,-0.07264013264316753
2021-05-01,-0.11808147959150275,0.1271551754852465,0.021154734700504902,0.008088245264734506,-0.0032716062205481672,0.03271630158265016,0.20046506794542363,0.05426863403764865,0.32784219384699803,-0.07410797215372172,0.11124504900474934,0.6092633529241491,0.4678371893648143,-0.011229481951548801,0.4465884565709029,0.3284366679021177,0.5998290218181556,-0.045161153625030946
2021-04-01,-0.011783604053700518,-0.06155789299943332,-0.20125695569085827,-0.018136765685423033,-0.025119336314479247,-0.11320756938297975,-0.0074668670229661085,0.04109124879111557,0.20118575724307802,-0.0800427076735365,0.017340529382735403,-1.4686051749151006,-0.8849620298078874,-0.05547764405474525,0.16120953266688307,0.1490682423539714,-1.5173884234893693,-0.012450092090255268
2021-03-01,-0.047685654272435846,-0.032260862218221324,0.03546585661010534,-0.00736272513109247,-0.007251663395320348,-0.08639695997060866,0.024063288987126334,0.0004968944201615266,0.35019313588237444,-0.1335313926245225,0.1508553251475704,-1.499267571552666,-0.1445253828849265,-0.0007327192461978031,0.4464277726870297,0.3989111457308366,-1.4966039500923325,0.01970632113008462
